State,County,Date,Cases,Deaths
01,Chambers,01/28/20,0,0
01,Cherokee,01/28/20,0,0
01,Chilton,01/28/20,0,0
01,Choctaw,01/28/20,0,0
01,Clarke,01/28/20,0,0
01,Clay,01/28/20,0,0
01,Cleburne,01/28/20,0,0
01,Coffee,01/28/20,0,0
01,Colbert,01/28/20,0,0
01,Conecuh,01/28/20,0,0
01,Coosa,01/28/20,0,0
01,Covington,01/28/20,0,0
01,Crenshaw,01/28/20,0,0
01,Cullman,01/28/20,0,0
01,Dale,01/28/20,0,0
01,Dallas,01/28/20,0,0
01,DeKalb,01/28/20,0,0
01,Elmore,01/28/20,0,0
01,Escambia,01/28/20,0,0
01,Etowah,01/28/20,0,0
01,Fayette,01/28/20,0,0
01,Franklin,01/28/20,0,0
01,Geneva,01/28/20,0,0
01,Greene,01/28/20,0,0
01,Hale,01/28/20,0,0
01,Henry,01/28/20,0,0
01,Houston,01/28/20,0,0
01,Jackson,01/28/20,0,0
01,Jefferson,01/28/20,0,0
01,Lamar,01/28/20,0,0
01,Lauderdale,01/28/20,0,0
01,Lawrence,01/28/20,0,0
01,Lee,01/28/20,0,0
01,Limestone,01/28/20,0,0
01,Lowndes,01/28/20,0,0
01,Macon,01/28/20,0,0
01,Madison,01/28/20,0,0
01,Marengo,01/28/20,0,0
01,Marion,01/28/20,0,0
01,Marshall,01/28/20,0,0
01,Mobile,01/28/20,0,0
01,Monroe,01/28/20,0,0
01,Montgomery,01/28/20,0,0
01,Morgan,01/28/20,0,0
01,Perry,01/28/20,0,0
01,Pickens,01/28/20,0,0
01,Pike,01/28/20,0,0
01,Randolph,01/28/20,0,0
01,Russell,01/28/20,0,0
01,St. Clair,01/28/20,0,0
01,Shelby,01/28/20,0,0
01,Sumter,01/28/20,0,0
01,Talladega,01/28/20,0,0
01,Tallapoosa,01/28/20,0,0
01,Tuscaloosa,01/28/20,0,0
01,Walker,01/28/20,0,0
01,Washington,01/28/20,0,0
01,Wilcox,01/28/20,0,0
01,Winston,01/28/20,0,0
01,Unknown,01/28/20,0,0
01,Autauga,01/29/20,0,0
01,Baldwin,01/29/20,0,0
01,Barbour,01/29/20,0,0
01,Bibb,01/29/20,0,0
01,Blount,01/29/20,0,0
01,Bullock,01/29/20,0,0
01,Butler,01/29/20,0,0
01,Calhoun,01/29/20,0,0
01,Chambers,01/29/20,0,0
01,Cherokee,01/29/20,0,0
01,Chilton,01/29/20,0,0
01,Choctaw,01/29/20,0,0
01,Clarke,01/29/20,0,0
01,Clay,01/29/20,0,0
01,Cleburne,01/29/20,0,0
01,Coffee,01/29/20,0,0
01,Colbert,01/29/20,0,0
01,Conecuh,01/29/20,0,0
01,Coosa,01/29/20,0,0
01,Covington,01/29/20,0,0
01,Crenshaw,01/29/20,0,0
01,Cullman,01/29/20,0,0
01,Dale,01/29/20,0,0
01,Dallas,01/29/20,0,0
01,DeKalb,01/29/20,0,0
01,Elmore,01/29/20,0,0
01,Escambia,01/29/20,0,0
01,Etowah,01/29/20,0,0
01,Fayette,01/29/20,0,0
01,Franklin,01/29/20,0,0
01,Geneva,01/29/20,0,0
01,Greene,01/29/20,0,0
01,Hale,01/29/20,0,0
01,Henry,01/29/20,0,0
01,Houston,01/29/20,0,0
01,Jackson,01/29/20,0,0
01,Jefferson,01/29/20,0,0
01,Lamar,01/29/20,0,0
01,Lauderdale,01/29/20,0,0
01,Lawrence,01/29/20,0,0
01,Lee,01/29/20,0,0
01,Limestone,01/29/20,0,0
01,Lowndes,01/29/20,0,0
01,Macon,01/29/20,0,0
01,Madison,01/29/20,0,0
01,Marengo,01/29/20,0,0
01,Marion,01/29/20,0,0
01,Marshall,01/29/20,0,0
01,Mobile,01/29/20,0,0
01,Monroe,01/29/20,0,0
01,Montgomery,01/29/20,0,0
01,Morgan,01/29/20,0,0
01,Perry,01/29/20,0,0
01,Pickens,01/29/20,0,0
01,Pike,01/29/20,0,0
01,Randolph,01/29/20,0,0
01,Russell,01/29/20,0,0
01,St. Clair,01/29/20,0,0
01,Shelby,01/29/20,0,0
01,Sumter,01/29/20,0,0
01,Talladega,01/29/20,0,0
01,Tallapoosa,01/29/20,0,0
01,Tuscaloosa,01/29/20,0,0
01,Walker,01/29/20,0,0
01,Washington,01/29/20,0,0
01,Wilcox,01/29/20,0,0
01,Winston,01/29/20,0,0
01,Unknown,01/29/20,0,0
01,Autauga,01/30/20,0,0
01,Baldwin,01/30/20,0,0
01,Barbour,01/30/20,0,0
01,Bibb,01/30/20,0,0
01,Blount,01/30/20,0,0
01,Bullock,01/30/20,0,0
01,Butler,01/30/20,0,0
01,Calhoun,01/30/20,0,0
01,Chambers,01/30/20,0,0
01,Cherokee,01/30/20,0,0
01,Chilton,01/30/20,0,0
01,Choctaw,01/30/20,0,0
01,Clarke,01/30/20,0,0
01,Clay,01/30/20,0,0
01,Cleburne,01/30/20,0,0
01,Coffee,01/30/20,0,0
01,Colbert,01/30/20,0,0
01,Conecuh,01/30/20,0,0
01,Coosa,01/30/20,0,0
01,Covington,01/30/20,0,0
01,Crenshaw,01/30/20,0,0
01,Cullman,01/30/20,0,0
01,Dale,01/30/20,0,0
01,Dallas,01/30/20,0,0
01,DeKalb,01/30/20,0,0
01,Elmore,01/30/20,0,0
01,Escambia,01/30/20,0,0
01,Etowah,01/30/20,0,0
01,Fayette,01/30/20,0,0
01,Franklin,01/30/20,0,0
01,Geneva,01/30/20,0,0
01,Greene,01/30/20,0,0
01,Hale,01/30/20,0,0
01,Henry,01/30/20,0,0
01,Houston,01/30/20,0,0
01,Jackson,01/30/20,0,0
01,Jefferson,01/30/20,0,0
01,Lamar,01/30/20,0,0
01,Lauderdale,01/30/20,0,0
01,Lawrence,01/30/20,0,0
01,Lee,01/30/20,0,0
01,Limestone,01/30/20,0,0
01,Lowndes,01/30/20,0,0
01,Macon,01/30/20,0,0
01,Madison,01/30/20,0,0
01,Marengo,01/30/20,0,0
01,Marion,01/30/20,0,0
01,Marshall,01/30/20,0,0
01,Mobile,01/30/20,0,0
01,Monroe,01/30/20,0,0
01,Montgomery,01/30/20,0,0
01,Morgan,01/30/20,0,0
01,Perry,01/30/20,0,0
01,Pickens,01/30/20,0,0
01,Pike,01/30/20,0,0
01,Randolph,01/30/20,0,0
01,Russell,01/30/20,0,0
01,St. Clair,01/30/20,0,0
01,Shelby,01/30/20,0,0
01,Sumter,01/30/20,0,0
01,Talladega,01/30/20,0,0
01,Tallapoosa,01/30/20,0,0
01,Tuscaloosa,01/30/20,0,0
01,Walker,01/30/20,0,0
01,Washington,01/30/20,0,0
01,Wilcox,01/30/20,0,0
01,Winston,01/30/20,0,0
01,Unknown,01/30/20,0,0
01,Autauga,01/31/20,0,0
01,Baldwin,01/31/20,0,0
01,Barbour,01/31/20,0,0
01,Bibb,01/31/20,0,0
01,Blount,01/31/20,0,0
01,Bullock,01/31/20,0,0
01,Butler,01/31/20,0,0
01,Calhoun,01/31/20,0,0
01,Chambers,01/31/20,0,0
01,Cherokee,01/31/20,0,0
01,Chilton,01/31/20,0,0
01,Choctaw,01/31/20,0,0
01,Clarke,01/31/20,0,0
01,Clay,01/31/20,0,0
01,Cleburne,01/31/20,0,0
01,Coffee,01/31/20,0,0
01,Colbert,01/31/20,0,0
01,Conecuh,01/31/20,0,0
01,Coosa,01/31/20,0,0
01,Covington,01/31/20,0,0
01,Crenshaw,01/31/20,0,0
01,Cullman,01/31/20,0,0
01,Dale,01/31/20,0,0
01,Dallas,01/31/20,0,0
01,DeKalb,01/31/20,0,0
01,Elmore,01/31/20,0,0
01,Escambia,01/31/20,0,0
01,Etowah,01/31/20,0,0
01,Fayette,01/31/20,0,0
01,Franklin,01/31/20,0,0
01,Geneva,01/31/20,0,0
01,Greene,01/31/20,0,0
01,Hale,01/31/20,0,0
01,Henry,01/31/20,0,0
01,Houston,01/31/20,0,0
01,Jackson,01/31/20,0,0
01,Jefferson,01/31/20,0,0
01,Lamar,01/31/20,0,0
01,Lauderdale,01/31/20,0,0
01,Lawrence,01/31/20,0,0
01,Lee,01/31/20,0,0
01,Limestone,01/31/20,0,0
01,Lowndes,01/31/20,0,0
01,Macon,01/31/20,0,0
01,Madison,01/31/20,0,0
01,Marengo,01/31/20,0,0
01,Marion,01/31/20,0,0
01,Marshall,01/31/20,0,0
01,Mobile,01/31/20,0,0
01,Monroe,01/31/20,0,0
01,Montgomery,01/31/20,0,0
01,Morgan,01/31/20,0,0
01,Perry,01/31/20,0,0
01,Pickens,01/31/20,0,0
01,Pike,01/31/20,0,0
01,Randolph,01/31/20,0,0
01,Russell,01/31/20,0,0
01,St. Clair,01/31/20,0,0
01,Shelby,01/31/20,0,0
01,Sumter,01/31/20,0,0
01,Talladega,01/31/20,0,0
01,Tallapoosa,01/31/20,0,0
01,Tuscaloosa,01/31/20,0,0
01,Walker,01/31/20,0,0
01,Washington,01/31/20,0,0
01,Wilcox,01/31/20,0,0
01,Winston,01/31/20,0,0
01,Unknown,01/31/20,0,0
01,Autauga,02/01/20,0,0
01,Baldwin,02/01/20,0,0
01,Barbour,02/01/20,0,0
01,Bibb,02/01/20,0,0
01,Blount,02/01/20,0,0
01,Bullock,02/01/20,0,0
01,Butler,02/01/20,0,0
01,Calhoun,02/01/20,0,0
01,Chambers,02/01/20,0,0
01,Cherokee,02/01/20,0,0
01,Chilton,02/01/20,0,0
01,Choctaw,02/01/20,0,0
01,Clarke,02/01/20,0,0
01,Clay,02/01/20,0,0
01,Cleburne,02/01/20,0,0
01,Coffee,02/01/20,0,0
01,Colbert,02/01/20,0,0
01,Conecuh,02/01/20,0,0
01,Coosa,02/01/20,0,0
01,Covington,02/01/20,0,0
01,Crenshaw,02/01/20,0,0
01,Cullman,02/01/20,0,0
01,Dale,02/01/20,0,0
01,Dallas,02/01/20,0,0
01,DeKalb,02/01/20,0,0
01,Elmore,02/01/20,0,0
01,Escambia,02/01/20,0,0
01,Etowah,02/01/20,0,0
01,Fayette,02/01/20,0,0
01,Franklin,02/01/20,0,0
01,Geneva,02/01/20,0,0
01,Greene,02/01/20,0,0
01,Hale,02/01/20,0,0
01,Henry,02/01/20,0,0
01,Houston,02/01/20,0,0
01,Jackson,02/01/20,0,0
01,Jefferson,02/01/20,0,0
01,Lamar,02/01/20,0,0
01,Lauderdale,02/01/20,0,0
01,Lawrence,02/01/20,0,0
